tag,beat_idx,chord_root,chord_quality,confidence
hello_happy_world__123,78,F,maj,0.8791439857987952
hello_happy_world__123,79,F,maj,0.8983922345173124
hello_happy_world__123,80,F,maj,0.9094343357391783
hello_happy_world__123,81,F,maj,0.9428196640824816
hello_happy_world__123,82,F,maj,0.9080130380473697
hello_happy_world__123,83,F,maj,0.8761560826296575
hello_happy_world__123,84,F,maj,0.8370881530776415
hello_happy_world__123,85,F,maj,0.8216316804809689
hello_happy_world__123,86,F,maj,0.823150280189014
hello_happy_world__123,87,F,maj,0.7635758431753633
hello_happy_world__123,88,F,maj,0.6745310257321598
hello_happy_world__123,89,F,maj,0.8280725921774914
hello_happy_world__123,90,F,maj,0.7994468465886146
hello_happy_world__123,91,F,maj,0.7704535299437079
hello_happy_world__123,92,F,maj,0.7420610338918958
hello_happy_world__123,93,A#,min,0.6464006429012742
hello_happy_world__123,94,F,maj,0.5696548347230943
hello_happy_world__123,95,F,min,0.5963789238158685
hello_happy_world__123,96,F,min,0.6046414479802825
hello_happy_world__123,97,C#,maj,0.5930970670401202
hello_happy_world__123,98,F,min,0.6145766118704883
hello_happy_world__123,99,B,min,0.5777696508135239
hello_happy_world__123,100,D,maj,0.6427622529551571
hello_happy_world__123,101,A#,maj,0.5604693351203165
hello_happy_world__123,102,D#,maj,0.6399788302742518
hello_happy_world__123,103,D#,maj,0.6796386503138938
hello_happy_world__123,104,D#,maj,0.6620434346637852
hello_happy_world__123,105,D#,min,0.5814881019942207
hello_happy_world__123,106,C#,maj,0.6635352440554236
hello_happy_world__123,107,C,min,0.5909971845708875
hello_happy_world__123,108,C,min,0.6061897028651595
hello_happy_world__123,109,A#,min,0.5703411451601629
hello_happy_world__123,110,D#,min,0.6229888486508658
hello_happy_world__123,111,D#,maj,0.588706930835936
hello_happy_world__123,112,D#,maj,0.5784182620962912
hello_happy_world__123,113,D#,min,0.5487836468754076
hello_happy_world__123,114,A#,min,0.552255186662118
hello_happy_world__123,115,F,min,0.5719699516611336
hello_happy_world__123,116,D#,maj,0.5660706448390718
hello_happy_world__123,117,D#,maj,0.5848592168087359
hello_happy_world__123,118,A#,min,0.570794980346768
hello_happy_world__123,119,D#,min,0.6111675570125069
hello_happy_world__123,120,D#,maj,0.6335604073019064
hello_happy_world__123,121,D#,min,0.5806197825867279
hello_happy_world__123,122,C#,maj,0.6033948723616609
hello_happy_world__123,123,D#,maj,0.5481816820587795
hello_happy_world__123,124,D#,maj,0.5622392854655291
hello_happy_world__123,125,A#,min,0.5746361903665167
hello_happy_world__123,126,A#,min,0.5810583041049953
hello_happy_world__123,127,F,min,0.5899517514049278
hello_happy_world__123,128,E,maj,0.5590393310058348
hello_happy_world__123,129,D,min,0.6178363326526225
hello_happy_world__123,130,G,maj,0.7122314533047921
hello_happy_world__123,131,C,min,0.6993882237972324
hello_happy_world__123,132,C,maj,0.6524907855610157
hello_happy_world__123,133,F,maj,0.5891397226333533
hello_happy_world__123,134,A#,min,0.6214217613952072
hello_happy_world__123,135,F,maj,0.5581233499564366
hello_happy_world__123,136,B,min,0.563258453109334
hello_happy_world__123,137,A,min,0.5535246553545863
hello_happy_world__123,138,C,maj,0.6150998145333901
hello_happy_world__123,139,F,min,0.6277462547996242
hello_happy_world__123,140,C,maj,0.7368052108546634
hello_happy_world__123,141,C,maj,0.7029119591040582
hello_happy_world__123,142,D,maj,0.6107558688265686
hello_happy_world__123,143,D,min,0.7717883398221456
hello_happy_world__123,144,F,maj,0.5624161497316467
hello_happy_world__123,145,E,maj,0.5362772492458046
hello_happy_world__123,146,E,maj,0.553225952790154
hello_happy_world__123,147,F,min,0.573229440659629
hello_happy_world__123,148,E,maj,0.5430223523384443
hello_happy_world__123,149,A#,min,0.5684707096204639
hello_happy_world__123,150,A#,min,0.5871788848313543
hello_happy_world__123,151,F,maj,0.5681397107015708
hello_happy_world__123,152,C,maj,0.5520575887214533
hello_happy_world__123,153,A,min,0.5723284119448213
hello_happy_world__123,154,F,maj,0.6273181775472907
hello_happy_world__123,155,F,maj,0.6153986719551426
hello_happy_world__123,156,F,maj,0.6733996209438969
hello_happy_world__123,157,F,maj,0.6037568771573459
hello_happy_world__123,158,D,min,0.5998498613796668
hello_happy_world__123,159,A#,maj,0.5689627257397001
hello_happy_world__123,160,C,maj,0.6094799735553091
hello_happy_world__123,161,F,maj,0.6463617909202553
hello_happy_world__123,162,A#,maj,0.6000503413871254
hello_happy_world__123,163,C#,maj,0.5962014573268389
hello_happy_world__123,164,D,min,0.6205677060675482
hello_happy_world__123,165,G,min,0.5703420054786088
hello_happy_world__123,166,A,min,0.5864338490571654
hello_happy_world__123,167,F,maj,0.5758227415671648
hello_happy_world__123,168,C,maj,0.6468581086317212
hello_happy_world__123,169,F,maj,0.6461218653120501
hello_happy_world__123,170,F,maj,0.6572954403988254
hello_happy_world__123,171,F,maj,0.572925576184521
hello_happy_world__123,172,F,min,0.6100436369947237
hello_happy_world__123,173,D,min,0.566960953986043
hello_happy_world__123,174,G,min,0.5954334682565122
hello_happy_world__123,175,G,min,0.5707032876067991
hello_happy_world__123,176,F,maj,0.6736531567899171
hello_happy_world__123,177,F,maj,0.6342152128774844
hello_happy_world__123,178,A#,maj,0.6355285233979581
hello_happy_world__123,179,A#,min,0.6495900498568212
hello_happy_world__123,180,D,min,0.6201931578289214
hello_happy_world__123,181,G,min,0.5969247614570832
hello_happy_world__123,182,A#,maj,0.6445837621848353
hello_happy_world__123,183,E,min,0.598610830753816
hello_happy_world__123,184,F,maj,0.6359984637458714
hello_happy_world__123,185,F,maj,0.6105189801424775
hello_happy_world__123,186,F,maj,0.594066611515963
hello_happy_world__123,187,C,maj,0.5985379961941824
hello_happy_world__123,188,F,maj,0.647710529354333
hello_happy_world__123,189,A,min,0.609850495503609
hello_happy_world__123,190,C,maj,0.5601871850827843
hello_happy_world__123,191,C,maj,0.5931523166907189
hello_happy_world__123,192,F,maj,0.7096467813912691
hello_happy_world__123,193,F,maj,0.6203348522769686
hello_happy_world__123,194,A#,maj,0.6262231642292913
hello_happy_world__123,195,F,maj,0.5635391406055082
hello_happy_world__123,196,D,min,0.5971650656054047
hello_happy_world__123,197,G,min,0.5845780045183097
hello_happy_world__123,198,G,min,0.6835007746750634
hello_happy_world__123,199,C,maj,0.577743961704728
hello_happy_world__123,200,F,maj,0.6464641171962161
hello_happy_world__123,201,A#,min,0.6904895027452261
hello_happy_world__123,202,A#,min,0.7790152298476994
hello_happy_world__123,203,C,min,0.6833174408142325
hello_happy_world__123,204,C,min,0.7890774541691868
hello_happy_world__123,205,C#,maj,0.6721721874106976
hello_happy_world__123,206,C#,maj,0.8072521545149309
hello_happy_world__123,207,D,min,0.5935279833433255
hello_happy_world__123,208,A#,maj,0.6307607762214794
hello_happy_world__123,209,D#,min,0.574074789564615
hello_happy_world__123,210,D#,maj,0.6828907744841503
hello_happy_world__123,211,D#,maj,0.6504395454967167
hello_happy_world__123,212,D#,maj,0.6454949168477517
hello_happy_world__123,213,D#,min,0.5670172532251456
hello_happy_world__123,214,C#,maj,0.6517461627396809
hello_happy_world__123,215,D#,maj,0.5672355676339887
hello_happy_world__123,216,C,min,0.6016925086335618
hello_happy_world__123,217,A#,min,0.5842277688789653
hello_happy_world__123,218,D#,min,0.6130582788611615
hello_happy_world__123,219,D#,maj,0.6093454197503633
hello_happy_world__123,220,G#,min,0.5669798809918538
hello_happy_world__123,221,D#,min,0.5550167572544964
hello_happy_world__123,222,C,maj,0.5452570811208945
hello_happy_world__123,223,F,min,0.5741380745894987
hello_happy_world__123,224,A#,maj,0.5644830475916618
hello_happy_world__123,225,A#,min,0.5927933230095946
hello_happy_world__123,226,D#,maj,0.573518739943447
hello_happy_world__123,227,D#,min,0.5864324553412831
hello_happy_world__123,228,D#,maj,0.6338496119506954
hello_happy_world__123,229,D#,maj,0.5736976775770193
hello_happy_world__123,230,A#,min,0.5943852734683411
hello_happy_world__123,231,C,min,0.5345449464357864
hello_happy_world__123,232,D#,maj,0.5838603268707019
hello_happy_world__123,233,A#,min,0.5831996883360604
hello_happy_world__123,234,A#,min,0.5771444746052242
hello_happy_world__123,235,F,min,0.5750764411248604
hello_happy_world__123,236,E,maj,0.5692524981986634
hello_happy_world__123,237,D,min,0.5931394635331364
hello_happy_world__123,238,G,maj,0.7180045686172026
hello_happy_world__123,239,C,maj,0.682295451325925
hello_happy_world__123,240,C,maj,0.6340562948541494
hello_happy_world__123,241,A#,min,0.6268746489756679
hello_happy_world__123,242,A#,min,0.6567486908200582
hello_happy_world__123,243,F,min,0.59050447159371
hello_happy_world__123,244,C,min,0.5660065683212178
hello_happy_world__123,245,C#,maj,0.5916699880083548
hello_happy_world__123,246,A#,maj,0.6009232979110419
hello_happy_world__123,247,D#,maj,0.6178678031013751
hello_happy_world__123,248,D#,maj,0.6947922133889334
hello_happy_world__123,249,F,min,0.5560199315783911
hello_happy_world__123,250,C#,maj,0.6418312507456928
hello_happy_world__123,251,D#,maj,0.5534757548541187
hello_happy_world__123,252,F,min,0.5970176758492453
hello_happy_world__123,253,F,min,0.5595680138972372
hello_happy_world__123,254,D#,maj,0.6268848867651746
hello_happy_world__123,255,G#,maj,0.6174676345794281
hello_happy_world__123,256,G#,min,0.5777422410678361
hello_happy_world__123,257,F,min,0.5685876441036367
hello_happy_world__123,258,C,min,0.5912806939115643
hello_happy_world__123,259,F,min,0.5948000501975005
hello_happy_world__123,260,D#,maj,0.5985355700961648
hello_happy_world__123,261,D#,maj,0.5817186415281808
hello_happy_world__123,262,D#,maj,0.5918693754113871
hello_happy_world__123,263,D#,maj,0.6250944178250262
hello_happy_world__123,264,D#,maj,0.6541692152299486
hello_happy_world__123,265,D#,maj,0.5850099187909121
hello_happy_world__123,266,C#,maj,0.5758839876373317
hello_happy_world__123,267,F,min,0.5521856041062099
hello_happy_world__123,268,G#,maj,0.5554593222694596
hello_happy_world__123,269,F,min,0.5598657184922722
hello_happy_world__123,270,A#,min,0.6081672652577477
hello_happy_world__123,271,C,min,0.6032901888131583
hello_happy_world__123,272,F,min,0.5566253978910941
hello_happy_world__123,273,G#,maj,0.5637341059717283
hello_happy_world__123,274,C#,maj,0.6594066016428844
hello_happy_world__123,275,D#,maj,0.6702103344329324
hello_happy_world__123,276,C,maj,0.6123854754236941
hello_happy_world__123,277,E,maj,0.5758884096741438
hello_happy_world__123,278,E,maj,0.6313950029798305
hello_happy_world__123,279,E,min,0.5636049549666231
hello_happy_world__123,280,B,maj,0.6251081054915013
hello_happy_world__123,281,G#,maj,0.5657628745182193
hello_happy_world__123,282,G,min,0.6019461133050577
hello_happy_world__123,283,G,min,0.5903631642889635
hello_happy_world__123,284,C#,min,0.5615375409155403
hello_happy_world__123,285,C,min,0.5888850511669845
hello_happy_world__123,286,G,min,0.5710582549975963
hello_happy_world__123,287,G,min,0.5663664051144189
hello_happy_world__123,288,G,min,0.5590027416623288
hello_happy_world__123,289,G,min,0.5833650071286333
hello_happy_world__123,290,G,min,0.5923976281435666
hello_happy_world__123,291,G,maj,0.5900861073366311
hello_happy_world__123,292,C,min,0.5747971989636754
hello_happy_world__123,293,G,min,0.6093961441259362
hello_happy_world__123,294,G,min,0.5615504456922294
hello_happy_world__123,295,C#,min,0.5764541894969354
hello_happy_world__123,296,C,min,0.6447853950190114
hello_happy_world__123,297,G,maj,0.5843646283373463
hello_happy_world__123,298,G,min,0.607151022696659
hello_happy_world__123,299,C,min,0.6762816877378145
hello_happy_world__123,300,F,min,0.7102907125416904
hello_happy_world__123,301,F,maj,0.6313172129859481
hello_happy_world__123,302,D,maj,0.6068725204093376
hello_happy_world__123,303,C#,min,0.5980859504699447
hello_happy_world__123,304,C#,min,0.6080011721785734
hello_happy_world__123,305,E,maj,0.5563546556761552
hello_happy_world__123,306,E,min,0.6458606468223076
hello_happy_world__123,307,E,maj,0.5713037210565934
hello_happy_world__123,308,A,min,0.6041109670233281
hello_happy_world__123,309,F#,maj,0.5741228985721123
hello_happy_world__123,310,C#,maj,0.5467911665609667
hello_happy_world__123,311,F#,min,0.5599631581594601
hello_happy_world__123,312,E,maj,0.5776489825482956
hello_happy_world__123,313,E,min,0.6319746597391552
hello_happy_world__123,314,B,maj,0.5967171149969697
hello_happy_world__123,315,E,maj,0.6027165542829552
hello_happy_world__123,316,E,maj,0.6118500476356755
hello_happy_world__123,317,E,maj,0.5651470413682426
hello_happy_world__123,318,D,min,0.5550341184807355
hello_happy_world__123,319,E,maj,0.5622720463919507
hello_happy_world__123,320,F#,min,0.567509682297236
hello_happy_world__123,321,B,maj,0.5911992561674712
hello_happy_world__123,322,C#,maj,0.5938014097518158
hello_happy_world__123,323,B,maj,0.555015458173643
hello_happy_world__123,324,A,min,0.6223724648970838
hello_happy_world__123,325,D,min,0.6161568706015544
hello_happy_world__123,326,E,maj,0.599641664315748
hello_happy_world__123,327,F,min,0.5877853233039013
hello_happy_world__123,328,F#,min,0.5595602022057481
hello_happy_world__123,329,B,min,0.5872313470501881
hello_happy_world__123,330,D,maj,0.6106071799895558
hello_happy_world__123,331,E,maj,0.6114886622692717
hello_happy_world__123,332,E,maj,0.620294864675601
hello_happy_world__123,333,A,min,0.5857379546726091
hello_happy_world__123,334,E,min,0.5717432233378892
hello_happy_world__123,335,E,min,0.5524626696617266
hello_happy_world__123,336,E,maj,0.5759073710926924
hello_happy_world__123,337,G#,min,0.5805224805704915
hello_happy_world__123,338,A,min,0.6249212013091195
hello_happy_world__161,0,E,maj,0.5375300793795282
hello_happy_world__161,1,E,maj,0.5477398311081264
hello_happy_world__161,2,E,maj,0.536388109880749
hello_happy_world__161,3,E,maj,0.5478407808745737
hello_happy_world__161,4,D#,min,0.5342969166278203
hello_happy_world__161,5,D#,min,0.5362425353965106
hello_happy_world__161,6,A#,maj,0.5545496129415324
hello_happy_world__161,7,A,maj,0.5311683513927706
hello_happy_world__161,8,D#,maj,0.6768711865401608
hello_happy_world__161,9,G,min,0.6055930892292652
hello_happy_world__161,10,G#,maj,0.6900933261008683
hello_happy_world__161,11,A#,maj,0.6953173517683385
hello_happy_world__161,12,D#,maj,0.6957805816323734
hello_happy_world__161,13,G,min,0.7008364838691371
hello_happy_world__161,14,G#,maj,0.6910698391561232
hello_happy_world__161,15,D#,min,0.6690190342744626
hello_happy_world__161,16,D#,maj,0.7492729113605678
hello_happy_world__161,17,D#,maj,0.6901112809468352
hello_happy_world__161,18,G#,maj,0.6781213582898864
hello_happy_world__161,19,A#,min,0.6568274529737844
hello_happy_world__161,20,G#,maj,0.6872723763293507
hello_happy_world__161,21,G#,maj,0.6857312878971286
hello_happy_world__161,22,D#,maj,0.6059615292069258
hello_happy_world__161,23,A#,maj,0.5971506982873573
hello_happy_world__161,24,D#,maj,0.7000593324073611
hello_happy_world__161,25,D#,maj,0.6742290023385262
hello_happy_world__161,26,G#,maj,0.6714300078937494
hello_happy_world__161,27,A#,maj,0.6824570535428113
hello_happy_world__161,28,D#,maj,0.727092129568094
hello_happy_world__161,29,D#,maj,0.6908812573527718
hello_happy_world__161,30,G#,maj,0.7159705005090847
hello_happy_world__161,31,A#,maj,0.7038315706972984
hello_happy_world__161,32,D#,maj,0.7315875343373242
hello_happy_world__161,33,G,min,0.711133076141669
hello_happy_world__161,34,G#,maj,0.6687678040818777
hello_happy_world__161,35,A#,min,0.6699078206577845
hello_happy_world__161,36,G#,maj,0.6421156548175534
hello_happy_world__161,37,G#,maj,0.6270629554771164
hello_happy_world__161,38,A#,maj,0.6600475130755605
hello_happy_world__161,39,A#,maj,0.6666546038831017
hello_happy_world__161,40,D#,maj,0.7143865338055168
hello_happy_world__161,41,D#,maj,0.7117277368546909
hello_happy_world__161,42,D#,maj,0.7250908223863978
hello_happy_world__161,43,D#,maj,0.7160471204698807
hello_happy_world__161,44,D#,maj,0.6239259591212964
hello_happy_world__161,45,A#,maj,0.6034168276884014
hello_happy_world__161,46,D#,maj,0.6023666713741737
hello_happy_world__161,47,C#,min,0.5478702725909006
hello_happy_world__161,48,D#,maj,0.5642306903819126
hello_happy_world__161,49,D#,min,0.5731596946432161
hello_happy_world__161,50,D#,min,0.5573919502296161
hello_happy_world__161,51,A#,maj,0.5799007800487134
hello_happy_world__161,52,D#,maj,0.5752524450725319
hello_happy_world__161,53,G#,maj,0.5636791144166635
hello_happy_world__161,54,G#,maj,0.7163726477634575
hello_happy_world__161,55,A#,maj,0.7030145692851062
hello_happy_world__161,56,D#,min,0.5650175376325743
hello_happy_world__161,57,D#,min,0.5789568902689287
hello_happy_world__161,58,D#,min,0.5744976963030884
hello_happy_world__161,59,D#,min,0.5327173805642489
hello_happy_world__161,60,D#,maj,0.5881947574555112
hello_happy_world__161,61,D#,min,0.555950237181085
hello_happy_world__161,62,G#,maj,0.6952396564094853
hello_happy_world__161,63,A#,maj,0.6502471954985722
hello_happy_world__161,64,C,min,0.6559890640450261
hello_happy_world__161,65,C,maj,0.6772063580035167
hello_happy_world__161,66,G,min,0.6130093611543249
hello_happy_world__161,67,G,maj,0.6398674620514242
hello_happy_world__161,68,G#,maj,0.5911234104932767
hello_happy_world__161,69,G#,maj,0.6214799017157842
hello_happy_world__161,70,D#,maj,0.6255042133103835
hello_happy_world__161,71,D#,maj,0.654613672945493
hello_happy_world__161,72,F,maj,0.680174164133757
hello_happy_world__161,73,F,maj,0.6684207516207833
hello_happy_world__161,74,A#,maj,0.68037393868009
hello_happy_world__161,75,A#,maj,0.6440565676443444
hello_happy_world__161,76,D#,min,0.6317750658596958
hello_happy_world__161,77,A#,maj,0.5888011529121359
hello_happy_world__161,78,D#,maj,0.676115009642097
hello_happy_world__161,79,G#,maj,0.6137495189229253
hello_happy_world__161,80,G#,maj,0.7110547527503501
hello_happy_world__161,81,G#,maj,0.6841632887039172
hello_happy_world__161,82,G#,maj,0.7035154638907046
hello_happy_world__161,83,G#,maj,0.6451476062911234
hello_happy_world__161,84,G,maj,0.7432464236626418
hello_happy_world__161,85,G,min,0.6837231669933403
hello_happy_world__161,86,G,maj,0.6350075661662002
hello_happy_world__161,87,G,min,0.6682647758865334
hello_happy_world__161,88,F,min,0.6796270188085046
hello_happy_world__161,89,A#,maj,0.6588942389924016
hello_happy_world__161,90,A#,maj,0.6437003269822472
hello_happy_world__161,91,G,min,0.6724515156037272
hello_happy_world__161,92,D#,maj,0.7426483646917584
hello_happy_world__161,93,A#,min,0.7263185312214998
hello_happy_world__161,94,C#,maj,0.6486995686461609
hello_happy_world__161,95,D#,maj,0.7136273113801542
hello_happy_world__161,96,G#,maj,0.7608154168065181
hello_happy_world__161,97,G#,maj,0.642697574214391
hello_happy_world__161,98,G#,maj,0.6960206965106368
hello_happy_world__161,99,G#,maj,0.6458718739780271
hello_happy_world__161,100,G,min,0.7170980940866322
hello_happy_world__161,101,G,min,0.6591069097122394
hello_happy_world__161,102,G,min,0.6457813512711448
hello_happy_world__161,103,G,maj,0.7005507807164231
hello_happy_world__161,104,F,min,0.6538899128464725
hello_happy_world__161,105,F,min,0.562134292202386
hello_happy_world__161,106,A#,maj,0.682909064854311
hello_happy_world__161,107,A#,maj,0.6151090027343927
hello_happy_world__161,108,D#,maj,0.7005782764939554
hello_happy_world__161,109,G#,min,0.6530683173337789
hello_happy_world__161,110,D#,maj,0.6909515195602522
hello_happy_world__161,111,D#,maj,0.6962584713227272
hello_happy_world__161,112,D#,maj,0.5932182170836783
hello_happy_world__161,113,A#,maj,0.5894362916080396
hello_happy_world__161,114,D#,maj,0.7201452129744043
hello_happy_world__161,115,D#,min,0.5594999110890562
hello_happy_world__161,116,D#,maj,0.6640487681358085
hello_happy_world__161,117,G,min,0.682281634611683
hello_happy_world__161,118,G#,maj,0.645635862818751
hello_happy_world__161,119,D#,maj,0.6195360207903547
hello_happy_world__161,120,D#,maj,0.65736555635217
hello_happy_world__161,121,D#,maj,0.7284773627106488
hello_happy_world__161,122,G#,maj,0.6255838615921091
hello_happy_world__161,123,D#,maj,0.619744544775283
hello_happy_world__161,124,D#,maj,0.7009072708708695
hello_happy_world__161,125,D#,maj,0.7157379392267769
hello_happy_world__161,126,G#,maj,0.6783598213567337
hello_happy_world__161,127,D#,maj,0.6246252775732677
hello_happy_world__161,128,G#,maj,0.6152437802221347
hello_happy_world__161,129,G#,maj,0.6905780037037605
hello_happy_world__161,130,D#,maj,0.675694434366612
hello_happy_world__161,131,A#,maj,0.6794902797947061
hello_happy_world__161,132,D#,maj,0.6788883838035537
hello_happy_world__161,133,D#,maj,0.6873396532318237
hello_happy_world__161,134,G#,maj,0.6674383367809892
hello_happy_world__161,135,D#,min,0.6282881865950942
hello_happy_world__161,136,D#,maj,0.6664115467157532
hello_happy_world__161,137,D#,maj,0.762411849524368
hello_happy_world__161,138,G#,maj,0.6678960692101545
hello_happy_world__161,139,D#,maj,0.6607771577527514
hello_happy_world__161,140,D#,maj,0.6936929328914421
hello_happy_world__161,141,D#,maj,0.6744511709740073
hello_happy_world__161,142,G#,maj,0.663894297958839
hello_happy_world__161,143,D#,min,0.663715214071131
hello_happy_world__161,144,G#,maj,0.58934031448221
hello_happy_world__161,145,G#,min,0.6699544671239237
hello_happy_world__161,146,A#,maj,0.6455659533418334
hello_happy_world__161,147,A#,maj,0.7354947910041681
hello_happy_world__161,148,D#,maj,0.6742970707339695
hello_happy_world__161,149,G,min,0.7291058425417808
hello_happy_world__161,150,G#,maj,0.6406831041604717
hello_happy_world__161,151,A#,maj,0.6513913157934663
hello_happy_world__161,152,D#,maj,0.6685235596750738
hello_happy_world__161,153,G,min,0.7098954650412541
hello_happy_world__161,154,G#,maj,0.7077186012774782
hello_happy_world__161,155,D#,min,0.6851880226080673
hello_happy_world__161,156,D#,maj,0.6796832320157628
hello_happy_world__161,157,G,min,0.6689726286974884
hello_happy_world__161,158,G#,maj,0.6640820624596666
hello_happy_world__161,159,A#,min,0.65416998951655
hello_happy_world__161,160,G#,maj,0.7078028694692585
hello_happy_world__161,161,G#,maj,0.7153316624438635
hello_happy_world__161,162,A#,maj,0.6318060717364877
hello_happy_world__161,163,A#,maj,0.6095979060078794
hello_happy_world__161,164,D#,maj,0.7127490552946107
hello_happy_world__161,165,D#,maj,0.7168456078291161
hello_happy_world__161,166,D#,maj,0.7072340441191683
hello_happy_world__161,167,D#,maj,0.7317726232477848
hello_happy_world__161,168,D#,maj,0.6095569204371145
hello_happy_world__161,169,D#,min,0.6056965167128368
hello_happy_world__161,170,D#,maj,0.6154713602606405
hello_happy_world__161,171,B,maj,0.5587767101970255
hello_happy_world__161,172,D#,min,0.5737152796924233
hello_happy_world__161,173,D#,min,0.5553703825485178
hello_happy_world__161,174,D#,min,0.563448583485888
hello_happy_world__161,175,D#,min,0.5588537259043066
hello_happy_world__161,176,D#,min,0.5844383748345328
hello_happy_world__161,177,G#,maj,0.550989916323666
hello_happy_world__161,178,G#,maj,0.7150904119452515
hello_happy_world__161,179,A#,maj,0.7177263760445217
hello_happy_world__161,180,D#,min,0.5615894439273842
hello_happy_world__161,181,D#,min,0.5429172558370876
hello_happy_world__161,182,D#,min,0.5757644980083743
hello_happy_world__161,183,C,min,0.5396656564610832
hello_happy_world__161,184,D#,maj,0.5891545459201769
hello_happy_world__161,185,G#,maj,0.5661408984433677
hello_happy_world__161,186,G#,maj,0.7110687673378345
hello_happy_world__161,187,A#,maj,0.6567106475383785
hello_happy_world__161,188,C,min,0.6581532639212777
hello_happy_world__161,189,C,maj,0.5706075513701343
hello_happy_world__161,190,G,min,0.6020884615951237
hello_happy_world__161,191,G,maj,0.6884496446939671
hello_happy_world__161,192,G#,maj,0.5992689399522265
hello_happy_world__161,193,G#,maj,0.5940608301760062
hello_happy_world__161,194,A#,maj,0.6339245456873372
hello_happy_world__161,195,A#,maj,0.6746257467930585
hello_happy_world__161,196,F,min,0.6664374939200829
hello_happy_world__161,197,F,maj,0.6745068335774599
hello_happy_world__161,198,A#,maj,0.7069797683992846
hello_happy_world__161,199,A#,maj,0.6442919851838929
hello_happy_world__161,200,D#,min,0.599363695425863
hello_happy_world__161,201,A#,maj,0.5695048984243349
hello_happy_world__161,202,D#,min,0.6975898829433036
hello_happy_world__161,203,G#,maj,0.6277408864125216
hello_happy_world__161,204,G#,maj,0.7315346849751898
hello_happy_world__161,205,G#,min,0.5847559871984068
hello_happy_world__161,206,G#,maj,0.693075688819214
hello_happy_world__161,207,G#,maj,0.64706750153828
hello_happy_world__161,208,G,min,0.7321426806241238
hello_happy_world__161,209,G,min,0.6821063791410594
hello_happy_world__161,210,G,maj,0.689473776375205
hello_happy_world__161,211,G,min,0.6411933332212085
hello_happy_world__161,212,F,min,0.7019523340998973
hello_happy_world__161,213,A#,maj,0.5902826040696851
hello_happy_world__161,214,A#,maj,0.6988126191377881
hello_happy_world__161,215,G,min,0.5935068367159241
hello_happy_world__161,216,D#,maj,0.7099642216914541
hello_happy_world__161,217,A#,maj,0.6317998688404924
hello_happy_world__161,218,C#,maj,0.6442937402335226
hello_happy_world__161,219,D#,maj,0.6982452133131337
hello_happy_world__161,220,G#,maj,0.7442766119857394
hello_happy_world__161,221,G,min,0.5807116301840171
hello_happy_world__161,222,G#,maj,0.6642490674763936
hello_happy_world__161,223,G#,maj,0.6780274459283271
hello_happy_world__161,224,G,min,0.74527865929247
hello_happy_world__161,225,G,min,0.6728867421023466
hello_happy_world__161,226,G,min,0.6935911744256557
hello_happy_world__161,227,G,min,0.6463958423243459
hello_happy_world__161,228,F,maj,0.7142765765049404
hello_happy_world__161,229,F,maj,0.6746064412471315
hello_happy_world__161,230,A,maj,0.6472557650238062
hello_happy_world__161,231,F,maj,0.7342576014597918
hello_happy_world__161,232,D#,min,0.626511783861537
hello_happy_world__161,233,A#,maj,0.6703188205889661
hello_happy_world__161,234,A#,maj,0.6639934754692876
hello_happy_world__161,235,D#,maj,0.6307381240367977
hello_happy_world__161,236,D#,maj,0.7311070464852636
hello_happy_world__161,237,D#,maj,0.6940941682082622
hello_happy_world__161,238,D#,maj,0.7187525294741077
hello_happy_world__161,239,D#,maj,0.7040432520509233
hello_happy_world__161,240,D#,maj,0.6220461633169055
hello_happy_world__161,241,A#,maj,0.6132859363283275
hello_happy_world__161,242,D#,maj,0.7302683736514181
hello_happy_world__161,243,G#,min,0.5524721761805543
hello_happy_world__161,244,D#,maj,0.68228247772376
hello_happy_world__161,245,G,min,0.6841826458689511
hello_happy_world__161,246,D#,maj,0.6104939964948073
hello_happy_world__161,247,A#,maj,0.6532943660054511
hello_happy_world__161,248,D#,maj,0.7120531006877632
hello_happy_world__161,249,G,min,0.7012570075255152
hello_happy_world__161,250,G#,maj,0.6681183152742957
hello_happy_world__161,251,A#,maj,0.6450851987910546
hello_happy_world__161,252,D#,maj,0.6688037223769959
hello_happy_world__161,253,D#,maj,0.648175109918328
hello_happy_world__161,254,G#,maj,0.6644081661666023
hello_happy_world__161,255,A#,maj,0.6431839036286995
hello_happy_world__161,256,G#,maj,0.682472797370372
hello_happy_world__161,257,G#,maj,0.7153820685016115
hello_happy_world__161,258,D#,maj,0.6737334245009238
hello_happy_world__161,259,A#,maj,0.6044239336675942
hello_happy_world__161,260,D#,maj,0.5448985003926244
hello_happy_world__161,261,G,min,0.6703484327498755
hello_happy_world__161,262,G#,maj,0.6676202167036466
hello_happy_world__161,263,A#,maj,0.6758299345218485
hello_happy_world__161,264,D#,maj,0.7185305931246071
hello_happy_world__161,265,G,min,0.6908553617675489
hello_happy_world__161,266,G#,maj,0.6489721347362053
hello_happy_world__161,267,D#,maj,0.6309314547979706
hello_happy_world__161,268,D#,maj,0.6498572991788698
hello_happy_world__161,269,G,min,0.7058466343709454
hello_happy_world__161,270,G#,maj,0.6351728333396665
hello_happy_world__161,271,D#,maj,0.6263216792945364
hello_happy_world__161,272,G#,min,0.6507433669559024
hello_happy_world__161,273,G#,maj,0.6361492775694456
